,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
248,42672,22.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,3.073397298406802
249,26666,26.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,9.074848935994297
250,40029,20.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,14,20.181263916560216
251,41022,21.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16,13.830084721902905
252,18138,31.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,10.867476143249354
253,4495,22.0,4.3,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,35,13.968990746072116
254,9646,36.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,7.648280480204149
255,28316,30.0,3.6,Fog,Low,2,Drinks,electric_scooter,,No,Metropolitian,35,19.916274899799546
256,7984,28.0,4.7,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,26,3.1212889137599795
257,29494,25.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Urban,24,16.385802266844152
258,10675,20.0,5.0,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,11,10.906379374272275
259,24444,22.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,13.773737657135722
260,25879,34.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,19.877584031410525
261,37927,31.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.075423573291657
262,10856,29.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,17.297865752893937
263,40175,39.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,4.717601091654031
264,34975,37.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,1.5126000863988953
265,36382,35.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,13.96911696778712
266,40240,25.0,4.8,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,19.894269594419743
267,40431,21.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,12.257003121955876
268,2857,,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,13.681056958969442
269,37599,25.0,4.7,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,10,3.0737878691270715
270,25126,38.0,4.9,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,19.882650147372537
271,3628,26.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,1.5525722961642396
272,7307,21.0,4.5,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,10,7.761735387747789
273,6011,34.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,10.602164852110478
274,26138,23.0,4.8,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,24,1.5527577995613158
275,30792,22.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,9.055981117610582
276,33851,,,,,3,Buffet,scooter,1.0,No,Metropolitian,20,17211.913385037606
277,19157,37.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,4.537860441962009
278,44958,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,9.055364789631513
279,28027,20.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,11,19.883974328363298
280,4245,24.0,4.6,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,26,16.647299687265512
281,39526,24.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,34,9.075387359302276
282,33551,38.0,4.0,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,4.596439722787293
283,23604,29.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,32,20.28602593786078
284,830,26.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,10.868667520505456
285,9166,28.0,4.9,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,28,12.58026782216666
286,2467,32.0,4.9,Cloudy,Medium,2,Meal,scooter,,No,Metropolitian,19,9.348072739298184
287,130,31.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,9.348403522337493
288,24596,25.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,29,9.121044921312752
289,661,22.0,5.0,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11,7.56281769012707
290,22396,25.0,4.9,Windy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17,16.63651695457865
291,1189,32.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,12.292622739214528
292,12334,22.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,11.720182055894067
293,43577,20.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,15,19.36253000107676
294,30364,23.0,4.4,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,9.054602227855089
295,7078,23.0,4.6,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,7.862668167467362
296,9583,33.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,17.137879924166842
297,18246,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,16.72129600978426
298,21127,25.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,7.719759937674474
299,13255,33.0,5.0,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34,9.087720327776985
300,10256,23.0,5.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,16.85244461324599
301,7820,20.0,4.8,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,10.641604779239682
302,42658,34.0,4.7,Sunny,High,1,Meal,motorcycle,1.0,No,Urban,22,6.1184711803543115
303,13241,35.0,4.3,Stormy,Medium,2,Drinks,motorcycle,1.0,No,,33,6.208681983990208
304,5049,36.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,7.448937379782857
305,23427,33.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,47,6.116387229214868
306,16796,29.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,20.181186875223194
307,19479,25.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,22,9.088013799016629
308,17077,35.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25,7.7631027847825544
309,10833,29.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,13,4.537543599209553
310,40679,23.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,10.865084189790165
311,2892,32.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27,9.313347514445379
312,33502,25.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,7.6469825829029165
313,34061,,,,,3,Snack,motorcycle,1.0,No,,19,17904.390926713295
314,43573,31.0,4.0,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,1.5322291864616324
315,25980,26.0,4.8,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,9.31330000279055
316,38198,30.0,3.5,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,38,17.077999100699763
317,44804,21.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,29,12.58026782216666
318,8793,23.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,14,16.826241648639858
319,20762,28.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,4.588387205688373
320,4852,35.0,4.8,Windy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40,12.209836055573145
321,7185,37.0,5.0,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,7.760928146741401
322,16867,33.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,13.40589201850077
323,10916,20.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,13.829019124510912
324,38210,39.0,5.0,Sandstorms,High,2,Meal,motorcycle,0.0,No,Metropolitian,32,3.02944056107288
325,40728,28.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,19,7.631524823609998
326,40651,25.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,20.18116177485454
327,37485,32.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,8.9378801555194
328,35795,26.0,5.0,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,,16,9.182882168931519
329,14689,33.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,4.65759095503326
330,6228,23.0,5.0,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,35,10.86487049866026
331,18831,22.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,16,9.179276687710495
332,22125,26.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,10,17.07649014377506
333,36951,26.0,4.9,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,19.373745834957603
334,32099,27.0,4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,10.594458829956004
335,29153,,,,,3,Meal,electric_scooter,1.0,No,Urban,25,19.659625283685873
336,2557,20.0,4.7,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,20,7.567713368655069
337,35995,22.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,12.099374423135917
338,43198,21.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3.087779183930607
339,10380,30.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,28,20.176414243690374
340,12256,28.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,10,4.46931031973611
341,5306,30.0,3.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,12.257118232949185
342,39940,33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,3.104571867322666
343,5527,36.0,4.0,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,44,11.983433564217766
344,14314,36.0,4.1,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39,12.417792351385708
345,2610,34.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,13.631228534552555
346,37566,29.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Urban,19,13.830709083578835
347,28441,34.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,13.481351232373504
348,10440,34.0,4.5,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,9.055898607597594
349,15123,26.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,1.560557633746022
350,43697,21.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,1.5581398086149354
351,20421,29.0,4.9,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,3.089736660476901
352,1736,38.0,3.8,Stormy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,41,20.252924408850355
353,40321,25.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,28,4.528162065222552
354,25101,28.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,14,8.953221744233755
355,24802,22.0,4.9,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,18,6.209485128834958
356,30038,26.0,4.6,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,19.619011975962692
357,42893,34.0,4.0,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,6.209141643162485
358,4698,23.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,12.099354574482115
359,8762,24.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,13.970556078701865
360,1284,32.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,37,13.610824622483138
361,45506,39.0,4.7,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,12.464369458885084
362,18922,21.0,4.9,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,14,3.0272382445429087
363,8428,28.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,17,3.073782598788473
364,21886,39.0,4.2,Stormy,High,2,Meal,electric_scooter,1.0,No,Urban,32,3.1090961564813906
365,30562,,,,,3,Buffet,electric_scooter,1.0,No,Urban,34,13.610807781585748
366,2369,27.0,4.5,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,27,10.866716057789409
367,4701,31.0,4.8,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,47,16.90290998367753
368,3175,34.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,13.409462339267733
369,30784,21.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,12.237167878481253
370,41760,30.0,4.9,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,10.90597017999442
371,6579,28.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20.206804295783932
372,45319,28.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,7.450185408300296
373,37454,38.0,4.8,Fog,Medium,2,Drinks,motorcycle,2.0,Yes,Metropolitian,40,16.15345250615127
374,26734,24.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,17,12.58026782216666
375,11446,34.0,4.8,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,4.610613704660406
376,4875,25.0,4.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,1.5605381533354603
377,45424,26.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,7.651068542780796
378,20177,36.0,5.0,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,16.153774202087728
379,45143,31.0,3.4,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33,10.807103208439578
380,43424,23.0,4.2,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20.886800025484433
381,33635,39.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,54,17.297865752893937
382,38114,31.0,4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,17.297865752893937
383,44016,27.0,4.9,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,20.442929762531403
384,35819,33.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,13.582583564953019
385,43985,25.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,10.868667520505456
386,27018,38.0,4.4,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,17.074256778776085
387,1322,27.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,17.297865752893937
388,27189,37.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.075387359302276
389,11482,36.0,4.5,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,4.395362660713886
390,2812,20.0,5.0,Fog,High,2,Drinks,motorcycle,0.0,No,Metropolitian,29,6.117219095512411
391,35003,26.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,4.528183776374744
392,31889,39.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,12.293745665015539
393,4042,35.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,51,12.58026782216666
394,16220,20.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,13.971948960232016
395,43041,32.0,4.9,Windy,High,1,Meal,motorcycle,0.0,No,Metropolitian,30,6.29013467758336
396,14845,28.0,4.9,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,25,9.17624749227049
397,45009,31.0,5.0,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,12.42075039063871
398,43884,20.0,5.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,13.98991687733361
399,28673,20.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,12.435538174605655
400,28968,29.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,20,9.435201537103644
401,44394,15.0,1.0,,,3,Drinks,scooter,0.0,No,Metropolitian,34,11.007734763545226
402,20024,34.0,4.7,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,41,17.137830077695
403,31065,21.0,4.9,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27,4.6102856655685205
404,4942,38.0,3.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,10.866716057789409
405,27702,36.0,4.1,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.210849324482813
406,31569,36.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,1.5321262819005874
407,27946,39.0,4.6,Windy,High,0,Snack,motorcycle,,No,Metropolitian,33,6.10523268710492
408,10875,21.0,4.5,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,17.297865752893937
409,13990,27.0,4.9,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,10,6.0362441968842395
410,12322,28.0,4.9,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,12,3.1161489345841082
411,6311,29.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,23,6.209442398341167
412,7086,26.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,23,16.476603694324922
413,20871,36.0,4.7,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,4.56122368116472
414,22331,20.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,1.4898291514790005
415,44138,38.0,4.9,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,15,6.12855125786952
416,2387,22.0,4.6,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,6.050084991947014
417,10125,27.0,4.7,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,29,6.14674662991254
418,1466,31.0,4.1,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,16.722548420695954
419,27350,25.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,20,4.663439017256739
420,24331,27.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,19.974568469354658
421,44123,34.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,1.5606152080175395
422,37630,25.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20.442929762531403
423,42588,30.0,4.9,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,29,3.105145540707299
424,6917,36.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,7.573528691740924
425,22860,36.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,3.025059810035751
426,19785,39.0,3.8,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,37,11.92347254052135
427,10682,38.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,10.86821251690671
428,1383,26.0,4.0,Fog,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,4.544194013115254
429,11471,23.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,19,9.435201537103644
430,2248,34.0,4.9,Windy,High,0,Buffet,motorcycle,3.0,Yes,Metropolitian,44,1.5092307884616973
431,11121,29.0,4.5,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,3.1450674354101187
432,40939,30.0,4.9,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,12.419850660021845
433,23169,23.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,9.19295116676508
434,30819,37.0,4.0,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,35,13.612447554552565
435,17096,29.0,4.8,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,12,4.590648123922535
436,22779,37.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12,3.1044024322563075
437,36120,35.0,4.7,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,10.880887117534522
438,20075,32.0,4.9,Stormy,Low,1,Drinks,motorcycle,,No,Urban,23,19.471485569346182
439,28498,36.0,4.7,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,27,19.041992897401194
440,13630,20.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,2.9802895429476193
441,15628,32.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,4.610073053407919
442,26644,31.0,5.0,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,8.789977989300347
443,23938,34.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.34835641897669
444,30463,25.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,21,12.419803336908602
445,10389,22.0,4.8,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,15,20.206901465516598
446,8558,36.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,48,13.766116995769575
447,40622,23.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,20.442929762531403
448,29776,31.0,4.4,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,40,10.6025893254663
449,20181,36.0,4.8,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,30,12.099390766415885
450,41702,29.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,23,4.657649165514276
451,29083,26.0,5.0,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,17,17.165361256374336
452,5700,34.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,2.9375362551152024
453,23147,27.0,4.1,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,9.21912356729158
454,24338,35.0,4.8,Windy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,27,3.108820918649368
455,13095,27.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,12.463970104792164
456,15541,23.0,4.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,26,7.772039544729619
457,15546,32.0,4.9,Fog,Low,1,Snack,scooter,0.0,No,,15,3.1450674354101187
458,1355,29.0,4.9,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,21,20.177913041350532
459,19817,34.0,4.9,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,27,20.205936390188086
460,22254,25.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,,Urban,11,1.5606061733593637
461,15568,,,,,0,Meal,motorcycle,0.0,No,Metropolitian,26,9.220316821861015
462,9830,34.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,7.450285846000673
463,15687,39.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.661373718989566
464,13719,30.0,4.9,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,10.58702370490736
465,32660,23.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,9.191497300141702
466,20073,39.0,4.9,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,19,9.314976789037921
467,41360,33.0,5.0,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,28,4.5282250089290015
468,12898,37.0,5.0,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,16,4.66364460647327
469,36986,37.0,4.2,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,45,20.253686746642945
470,18703,36.0,4.8,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35,13.610877575727713
471,5788,29.0,4.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,13,7.683253857238081
472,4855,31.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,3.0188267879112627
473,30431,32.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,12.41711599871314
474,7841,38.0,4.8,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,26,4.657159781886475
475,10865,23.0,4.5,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,10,4.537571349795331
476,22699,20.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,3.105091523479756
477,14200,35.0,3.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,12.293290452805065
478,7806,35.0,4.7,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,28,1.509440259561283
479,1530,27.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,12.071652558803487
480,14905,20.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,3.018409445967316
481,26668,23.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,10.86826281991422
482,4312,22.0,4.5,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,1.5367312302998484
483,23109,22.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,23,12.099390766415885
484,25936,39.0,5.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,12.58026782216666
485,27517,36.0,5.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,7.6480806286636005
486,34727,22.0,4.8,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,24,7.601681528397246
487,18208,23.0,4.5,Sandstorms,High,2,Meal,scooter,0.0,No,Metropolitian,26,6.0497889093284245
488,22710,28.0,4.7,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,38,12.293569688065993
489,17371,28.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,17,4.6741721238665574
490,21137,33.0,4.3,Cloudy,Jam,2,Buffet,electric_scooter,0.0,Yes,,41,16.824549100056295
491,44068,34.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,21,3.104803754063122
492,29841,21.0,4.9,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,12.435005114285289
493,45382,36.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,16.722118691784704
494,40521,25.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,,16,4.717601091654031
495,30470,20.0,4.7,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,33,3.1161423845696086
496,4679,28.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.049993267641912
